AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.56,-0.9,0.16,-0.94,-27.98,-1.88
0.59,-0.88,0.19,-10.78,-26.9,-4.19
0.55,-0.9,0.16,-9.91,-7.56,-5.91
0.56,-0.88,0.16,-18.56,-24.04,0.35
0.55,-0.86,0.13,-13.49,-17.4,-1.79
0.58,-0.88,0.09,-7.76,-12.79,-2.18
0.59,-0.87,0.11,-7.31,-0.31,-2.32
0.58,-0.88,0.08,-0.24,-5.6,-2.29
0.55,-0.87,0.14,-7.2,-2.55,2.06
0.57,-0.89,0.05,-7.13,-3.12,1.79
0.57,-0.87,0.08,7.66,-0.21,-0.07
0.93,0.42,0.36,-5.52,-14.62,6.81
1.03,0.35,0.36,-4.35,-21.17,19.08
0.94,0.42,0.28,17,24.38,16.89
0.96,0.4,0.37,2.97,-2.06,-0.53
0.99,0.37,0.32,6.8,8.56,3.55
1.01,0.36,0.34,9.57,11.27,4.57
1.01,0.37,0.29,23.03,15.88,10.99
1.01,0.4,0.22,43.5,26.22,14.41
1,0.41,0.18,54.37,12.2,7.32
1.04,0.45,0.08,55.32,-30.86,-8.77
1.17,0.4,0.1,80.5,-29.44,7.52
1.14,0.46,0.14,100.67,-9.32,15.95
1.2,0.4,0.2,91.59,-4.94,29.8
1.32,0.32,0.25,75.09,12.43,56.53
1.38,0.36,0.21,56.51,18.8,64.61
1.29,0.21,0.34,26.12,-6.57,94.32
1.27,0.24,0.18,9.74,-32.12,82.83
1.06,0.28,0.23,18.19,26.58,92.88
1.28,0.02,0.02,31.9,-11.85,86.1
1.13,0.02,0.31,37.81,3.73,101.09
1.27,-0.13,0.21,34.51,-21.63,98.11
1.12,-0.13,0.3,27.66,-32.52,99.23
1.11,-0.22,0.25,27.53,-13.69,99.35
1.06,-0.28,0.34,23.1,-2.4,104.19
1.01,-0.38,0.27,19.26,-9.74,106.35
0.9,-0.43,0.28,1.48,1.21,92.19
0.9,-0.53,0.33,-7,0.32,92.57
0.75,-0.57,0.29,-8.27,22.51,80.54
0.74,-0.63,0.3,-15.37,0.18,64.55
0.77,-0.72,0.33,-30.06,-8.14,65.11
0.63,-0.7,0.27,-43.33,-0.82,63.65
0.59,-0.73,0.12,-62.32,-22.87,60.49
0.52,-0.76,0.05,-65.84,-7.05,51.57
0.56,-0.82,-0.02,-58.29,-18.86,49.61
0.43,-0.8,-0.12,-55.75,-7.59,58.17
0.36,-0.78,-0.16,-48.52,-14.03,43.07
0.25,-0.75,-0.18,-54.75,-22.79,24.67
0.27,-0.79,-0.11,-27.36,12.7,19.72
0.15,-0.77,-0.24,-37.27,9.91,8.9
0.2,-0.83,-0.33,-32.19,4.62,11.95
0.14,-0.79,-0.3,-19.24,7.56,6.94
0.13,-0.78,-0.29,-30.56,-9.13,-5.28
0.26,-0.86,-0.38,-31.29,-5.11,-6.03
0.23,-0.82,-0.46,-27.07,-11.05,1.01
0.27,-0.85,-0.49,-15.6,6.47,3.54
0.29,-0.85,-0.46,-9.79,-15.05,-5.58
0.32,-0.86,-0.43,-9.19,-3.24,-1.07
0.26,-0.84,-0.42,-4,6.76,6.15
0.27,-0.84,-0.48,-7.84,-13.27,-3.68
0.29,-0.86,-0.45,-0.62,-8.65,-1.71
0.28,-0.85,-0.43,-0.69,-5.18,-3.23
0.29,-0.86,-0.41,-4.36,-8.79,-3.32
0.28,-0.86,-0.43,3.16,-7.53,-4.87
0.31,-0.87,-0.36,1.07,-0.56,-0.39
0.28,-0.87,-0.39,-2.17,-3.51,-3.85
0.29,-0.86,-0.41,1.54,-6.12,-3.22
0.32,-0.88,-0.4,-0.94,-10.26,-4.5
0.33,-0.88,-0.41,-2.32,0.12,-1.45
0.31,-0.86,-0.43,-0.78,-3.33,-0.23
0.35,-0.88,-0.39,-2.54,-7.69,-0.59
