AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.08,0.53,0.15,19.16,82.68,-170.53
0.1,0.43,0.07,67.06,75.35,-190.6
-0.16,0.36,-0.2,80.22,113.26,-208.34
-0.49,0.27,-0.26,105.15,-30.27,-213.19
-0.71,0.06,-0.36,6.73,29.87,-218.77
-1.4,0.22,-0.33,5.52,-10.03,-227.26
-1.36,0.32,-0.09,-39.28,-18.7,-151.46
-1.53,0.37,-0.11,4.51,6.2,-78.19
-1.26,0.33,-0.22,16.59,-13.27,-26.89
-1.2,0.35,-0.25,22.2,11.5,-5.38
-1.03,0.33,-0.24,0.87,-20.03,4.01
-0.96,0.28,-0.09,7.19,-6.24,7.43
-0.92,0.3,-0.14,5.47,-5.63,9.16
-0.84,0.26,-0.12,1.9,-10.57,7.06
-0.85,0.28,-0.16,3.32,-7.42,9.64
-0.81,0.28,-0.16,4.88,5.94,10.19
-0.73,-0.61,0.22,-7.4,-12.99,-0.02
-0.71,-0.61,0.23,-5.56,-13.4,1.94
-0.7,-0.6,0.2,-8.03,-11.92,2.23
-0.69,-0.61,0.21,-3.33,-7.18,0.82
-0.71,-0.6,0.19,-4.9,-11.89,2.87
-0.71,-0.62,0.23,-10.8,-16.7,5.55
-0.76,-0.58,0.26,-10.35,-25.37,8.08
-0.88,-0.52,0.16,-14.61,-49.62,17.4
-0.95,-0.41,0.09,-10.52,-62.12,13.12
-1.31,-0.33,0.06,-6.67,-30.42,16.77
-1.43,-0.34,0.44,-57.22,-74.11,85.16
-1.29,-0.49,0.53,-31.31,-111.73,140.5
-1.21,-0.52,0.63,-11.79,-94.1,149.06
-1.09,-0.5,0.65,11.62,-56.6,167.62
-0.97,-0.41,0.6,-6.28,-16.61,163.6
-1.08,-0.29,0.62,17.53,21.89,163
-1.1,-0.22,0.83,25.86,6.11,185.1
-0.98,-0.16,0.84,62.36,-28.15,196.67
-1.07,-0.03,0.74,91.51,-11.53,228.05
-0.88,0.02,0.59,74.72,-36.95,249.7
-0.68,0.08,0.43,93.19,35.27,238.07
-0.41,0.19,0.23,75.32,-20.07,250.31
-0.26,0.08,-0.02,48.79,3.53,224.74
0.16,0.12,0.07,45.61,74.32,250.92
0.4,0.09,0.13,-11.22,103.05,250.92
0.86,0.15,0.02,39.07,226.96,250.92
1.18,-0.13,0.12,-85.99,117.86,249.7
1.38,-0.25,0.99,-110.46,174.38,221.26
1.34,-0.43,1.19,-83.51,91.31,85.37
0.93,-0.24,0.94,-20.86,28.95,36.08
0.74,-0.05,0.77,-0.46,4.5,26.64
0.88,-0.1,0.73,-15.42,-1.7,12.13
0.86,-0.13,0.87,-12.55,-1.46,-4.29
0.82,-0.12,0.85,-2.09,-8.48,-8.78
1.01,-0.27,0.87,2.55,-46.5,-21.85
1.16,-0.45,1.15,47.9,5.37,-36.07
1.25,-0.66,1.1,69.33,-45.69,-99.8
1.21,-0.53,0.91,163.22,35.77,-185.29
0.74,-0.12,0.53,146.35,6.08,-247.37
0.33,0.23,0.42,230.16,45.6,-187.9
0.09,0.41,0.32,189.06,-0.83,-139.34
0.23,0.33,0.21,238.56,-33.33,-152.01
0.05,0.21,-0.07,250.69,0.61,-183.02
-0.06,0.06,-0.41,250.69,-210.82,-249.27
-0.49,-0.11,-0.85,100.42,-123.56,-249.35
-0.94,-0.05,-0.84,144.19,54.36,-232.88
-1.51,0.24,-0.9,36.15,-43.28,-193.63
-1.52,0.37,-0.59,44.76,6.15,-50.52
-0.91,0.26,-0.88,46.25,9.83,14
-0.83,0.27,-0.87,39.52,15.05,-5.97
-0.88,0.31,-0.8,0.77,-27.6,-7.13
-0.83,0.28,-0.68,-8.28,-15.72,7.1
-0.72,0.24,-0.55,-4.28,-10.57,19.55
-0.67,0.25,-0.55,-2.93,-11.56,22.62
-0.62,0.26,-0.53,-5.62,-9.01,16.7
-0.65,0.26,-0.52,-10.49,-7.66,4.28
-0.64,0.26,-0.48,-1.33,4.05,5.54
-0.63,0.27,-0.56,6.66,2.11,4.19
-0.64,0.29,-0.59,-2.31,2.16,2.09
-0.63,0.29,-0.57,0.43,-6.4,0.68
-0.58,-0.73,0.23,0.12,-7.96,4.19
-0.58,-0.73,0.25,-6.38,-10.33,2.87
-0.57,-0.73,0.25,-5.93,-15.83,2.14
-0.58,-0.72,0.26,-7.76,-11.85,-0.71
-0.58,-0.73,0.25,-8.62,-18.66,-2.73
-0.6,-0.72,0.26,-6.53,-10.12,-5.11
-0.66,-0.7,0.27,-7.89,-18.37,-0.29
-0.87,-0.62,0.37,-4.64,-58.68,15.77
-1.14,-0.53,0.3,23.33,-89.03,56.19
-1.24,-0.42,0.45,18.39,-145.22,111.74
-1.21,-0.44,0.72,32.73,-126.73,128.7
-1.09,-0.46,0.9,48.06,-93.19,140.44
-1.05,-0.4,1.08,64.75,-89.51,155.42
-0.87,-0.41,1.06,70.34,-47.06,152.88
-0.79,-0.39,1.2,94.35,-9.13,150.95
-0.77,-0.32,1.09,101.19,-20.56,151.77
-0.52,-0.24,1.01,111.74,-131.49,130.16
-0.59,0.03,0.84,126.45,97.13,176.55
-0.69,0.13,0.8,68.38,97.66,193.74
-0.93,0.24,0.3,64.25,248.13,250.92
-0.77,0.26,0.18,-47.15,97.2,250.92
-0.53,0.26,0.04,20.06,174.27,250.92
0.03,0.07,0,-32.05,70.92,250.92
0.12,0.19,0.13,-47.69,60.05,250.92
0.59,0.08,0.29,-65.86,48.68,214.19
0.67,0.08,0.38,-93.97,-3.87,148.78
0.86,0.02,0.37,-98.89,-59.19,146.74
1.44,-0.1,0.42,-108.39,17.71,194.91
0.95,-0.41,0.91,-179.84,110.13,223.19
1.29,-0.79,1.5,-100.97,114.36,116.67
0.91,-0.51,1.25,17.87,-17.27,-17.42
0.56,-0.08,0.73,53.09,-3.51,-8.29
0.68,-0.07,0.59,-0.65,-27.68,15.48
0.8,-0.2,0.85,-5.56,9.76,20.81
0.81,-0.22,0.79,-4.3,-10.41,-7.04
0.74,-0.21,0.84,5.06,16.18,5.42
0.88,-0.41,0.86,-2.77,23.02,23.1
0.89,-0.52,1.13,20.01,3.18,-13.25
0.81,-0.55,1.19,58.07,-31.67,-61.99
0.84,-0.55,1.15,104.54,-23.74,-84.36
0.65,-0.35,0.85,150.48,-6.71,-101.57
0.74,-0.2,0.9,191.69,-67.31,-127.87
0.46,0.05,0.44,147.16,-92.51,-175.38
0.53,0.16,0.51,192.98,-145.53,-188.06
0.26,0.18,0.03,208.59,1.23,-190.32
0.11,0.2,-0.04,250.69,-29.09,-190.4
-0.15,0.34,-0.71,244.05,71.08,-96.86
-0.21,0.61,-1,216.67,-52.69,-78.24
-0.3,0.84,-1.21,121.61,-80.5,-119.29
-0.4,0.74,-0.63,82.19,-104.06,-121.95
-0.34,0.66,-1.04,133.42,-12.39,-48.47
-0.37,0.61,-1.09,69.48,-62.35,-51.63
-0.44,0.61,-1.05,32.29,-10.61,-26.74
-0.45,0.57,-0.91,-4.07,-23.01,-13.97
-0.43,0.54,-0.83,9.22,-15.27,2.91
-0.38,0.5,-0.83,0.07,-13.64,9.95
-0.33,0.47,-0.75,-6.64,-8.45,7.76
-0.32,0.46,-0.7,-3.01,-15.22,6.6
-0.33,0.46,-0.72,-3.19,-5.39,6.26
-0.31,0.46,-0.7,3.09,-3.7,6.54
-0.61,-0.74,0.32,-2.2,-22.72,15.78
-0.69,-0.69,0.28,-3.39,-15.44,17.23
-0.75,-0.69,0.3,-5.42,-9.56,28.06
-0.88,-0.68,0.42,-2.39,-21.15,38.15
-0.91,-0.65,0.39,6.38,-25.74,65.37
-1,-0.59,0.48,14.49,-32.9,91.81
-1.49,-0.49,0.42,6.16,-80.07,147.1
-1.49,-0.47,0.69,7.35,15.12,190.57
-1.57,-0.55,0.68,-42.71,48.73,247.38
-1.15,-0.63,0.84,-12.52,-11.1,250.92
-0.97,-0.39,0.6,37.32,67.32,250.92
-1,-0.13,0.41,67.69,-28.94,250.74
-0.79,0.1,0.26,76.59,57.72,250.92
-0.68,0.33,0.03,39.99,66.82,231.61
-0.59,0.47,-0.08,29.4,156.03,245.42
-0.29,0.36,-0.21,-64.63,97.28,250.92
-0.1,0.32,-0.04,-63.57,117.65,240.83
0.09,0.15,0,-77.84,91.99,231.67
0.46,0.12,0.32,-98.41,68.14,214.52
0.71,0.05,0.34,-122.68,6.63,200.44
0.93,0,0.32,-90.26,-1.89,171.9
1.13,-0.08,0.57,-125.33,38.96,145.13
1.19,-0.24,0.85,-119.87,16.69,91.82
1.18,-0.34,1.04,-69.82,-14.87,61.67
1.23,-0.29,0.97,-13.97,4.11,13.09
0.91,-0.04,0.73,30.14,-1.47,-32.45
0.87,-0.01,0.64,8.81,-22.48,-0.04
1.09,-0.19,0.76,13.8,11.56,4.1
1.2,-0.31,1.04,51.26,12.79,-47.75
1.01,-0.26,0.93,103.75,15.34,-81.39
1,-0.23,0.99,140.24,5.83,-89.13
0.85,-0.1,0.79,168.93,8.5,-132.34
0.78,0.03,0.61,216.76,-4.08,-135.17
0.52,0.12,0.27,220.74,-33.6,-173.85
0.12,0.19,0.18,250.69,-115.72,-186.81
0.19,-0.01,-0.29,250.69,-25.64,-148.73
-0.06,-0.19,-0.52,250.69,-120.76,-249.35
-0.43,-0.21,-0.97,250.69,-8.28,-176.26
-0.73,0.02,-1.65,206.77,-26.78,-175.9
-1.05,0.4,-1.37,62.48,-49.24,-101.41
-0.53,0.26,-1.31,61.06,13.1,-2.91
-0.39,0.22,-1.28,18.27,3.46,-4.45
-0.34,0.24,-1.17,14.05,3.4,3.28
-0.36,0.24,-1.09,-16.82,-3.99,-10.45
-0.41,0.24,-0.84,-8.33,-20,0.11
-0.32,0.22,-0.86,-4.65,-7.82,12.78
-0.27,0.23,-0.78,-7.92,-4.95,6.13
-0.26,0.22,-0.83,-8.82,-9.29,1.29
-0.27,0.22,-0.82,-2.26,-3.33,1.77
-0.25,0.22,-0.86,-0.99,-1.66,2.32
-0.27,0.23,-0.85,3.34,-5.02,-1.61
-0.28,0.23,-0.87,-1.23,-3.75,-0.49
-0.29,0.24,-0.87,-5.31,-6.41,-0.11
-0.3,0.25,-0.84,-10.45,-12.79,-1.06
-0.32,0.25,-0.83,-11.72,-9.11,-1.48
-0.31,0.27,-0.81,-8.04,-14.16,2.25
-0.32,0.26,-0.82,-8.41,-12.2,0.81
-0.29,0.26,-0.82,-11.8,-34.01,-0.7
-0.32,0.26,-0.82,-11.11,-9.35,-0.84
-0.36,0.3,-0.81,-13.49,-35.45,-0.8
-0.57,-0.72,0.27,-9.87,-16.01,-0.77
-0.57,-0.74,0.28,-6.17,-6.36,-2.06
-0.6,-0.72,0.3,-1.19,-4.3,0.16
-0.58,-0.73,0.29,-3.04,-4.54,0.98
-0.62,-0.71,0.3,-3.33,-5.93,0.37
-0.6,-0.72,0.27,-3.94,-5.9,2.43
-0.75,-0.67,0.28,-4.42,-25.96,16.36
-1.22,-0.54,0.09,-2.41,-79.09,64.88
-1.38,-0.51,0.25,-43.15,-107.61,127.82
-1.42,-0.48,0.36,-19.51,-75.07,172
-1.37,-0.49,0.5,-21.69,-82.37,202.8
-1.38,-0.44,0.67,-5.35,-74.25,231.44
-1.15,-0.41,0.8,-40.58,-54.23,237.14
-1.02,-0.36,1.03,0.74,-4.15,232.01
-0.85,-0.3,1.14,65.31,117.23,198.57
-1.37,0.12,0.79,112.76,125.88,250.92
-0.74,-0.21,0.33,69.07,60.77,250.92
-0.65,0.08,0.27,35.08,-33.18,231.68
-0.44,0.31,0.24,100.06,106.69,250.92
-0.08,0.27,-0.17,64.91,116.97,250.92
0.07,0.34,-0.16,-0.76,104.06,244.33
0.29,0.35,-0.4,-45.49,159.1,245.97
0.72,0.16,-0.01,-116.11,68.21,196.64
0.68,0.07,0.15,-146.84,21.61,169.97
0.85,-0.02,0.37,-128.12,-24.03,144.16
1.06,-0.13,0.43,-89.62,-65.04,118.82
1.3,-0.23,0.54,-63.81,-2.93,99.87
1.48,-0.31,0.61,-41.51,-25.27,32.99
1.3,-0.12,0.59,19.07,-1.76,-5.46
1.07,0.08,0.46,24.7,-0.44,-17.33
0.99,0.15,0.35,20.89,-12.06,-10.22
1.03,0.12,0.36,15.22,2.5,3.57
1.15,0.02,0.39,8.35,9.59,3.72
1.27,-0.09,0.47,25.04,28.44,-3.23
1.37,-0.26,0.66,40.41,41.16,-30.29
1.25,-0.25,0.82,80,5.3,-104.07
1.09,-0.19,0.62,137.74,-21.15,-138.24
1.03,0,0.43,158.93,24.02,-151.72
0.71,0.06,0.15,170.22,-23.9,-199.87
0.4,0.21,0.03,200.67,8.33,-215.06
0.09,0.19,-0.05,250.58,-65.05,-192.45
-0.04,-0.01,-0.23,250.69,-28.02,-200.45
-0.2,-0.15,-0.48,250.69,-3.21,-144.13
-0.18,-0.13,-1.36,250.69,-12.13,-133.67
-0.32,0.01,-1.43,186.2,-46.59,-127.32
-0.45,0.02,-1.37,46.4,-120.47,-121.9
-0.79,0.06,-1.31,56.45,-46.49,-81.82
-0.69,0.06,-1.38,44.37,-19.68,-10.57
-0.42,0,-1.21,-8.35,-22.34,3.89
-0.38,0.05,-1.06,-10.96,-12.76,-2.35
-0.39,0.06,-0.89,-5,-17.02,-2.04
-0.4,0.05,-0.88,0.9,-16.88,6.76
-0.34,0.03,-0.88,-6.87,0.34,12.1
-0.28,0.02,-0.83,-7.69,-10.43,7.16
-0.3,0.02,-0.84,-4.42,-0.86,2.52
-0.33,0.02,-0.88,-1.45,-5.03,2.01
-0.33,0.01,-0.88,-0.55,-7.29,-2.47
-0.37,0.03,-0.89,-10.39,-18.31,0.16
-0.35,0.02,-0.86,-6.7,-14.07,3.42
-0.34,0.06,-0.89,-18.71,-22.38,2.04
-0.82,-0.37,0.3,-24.4,-17.27,-2.91
-0.81,-0.38,0.36,-32.75,-34.18,-8.54
-0.78,-0.38,0.33,-17.63,-25.98,-7.06
-0.83,-0.38,0.34,-19.24,-12.71,1.85
-0.82,-0.39,0.35,-14.41,-8.95,-3.25
-0.87,-0.41,0.35,-22.83,-11.5,-0.46
-0.83,-0.43,0.41,-26.94,-47.41,3.22
-1.21,-0.14,0.44,-36.75,-100.68,25.16
-1.29,-0.09,0.47,-34.29,-97.8,85.8
-1.36,-0.05,0.69,-22.33,-73.68,106.79
-1.3,-0.02,0.84,20.33,-61.79,141.04
-1.34,0.04,0.95,32.61,-5.92,164.45
-1.26,-0.14,1.06,42.16,9.73,191.13
-1.01,-0.17,1.01,25.93,-22.11,179.99
-1.1,-0.1,0.85,76.56,10.22,187.22
-0.91,-0.04,0.72,95.4,64.8,207.74
-0.92,0.07,0.44,89.39,93.21,247.95
-0.73,0.08,0.25,50.16,46.18,243.84
-0.47,0.14,0.07,54.53,134.29,250.92
-0.27,0.3,0.14,87.27,198.21,250.92
0.26,0.22,-0.09,-1.51,248.13,250.92
0.38,0.2,-0.04,-127.05,91.58,213.43
0.59,-0.01,0.23,-128.03,134.18,161.57
0.59,-0.03,0.47,-156.85,33.34,111.58
0.76,-0.15,0.63,-161.24,43.15,122.26
1.08,-0.33,1.02,-190.14,58.58,112.6
0.95,-0.66,1.4,-166.49,-3.11,110.15
1.06,-0.51,1.46,-38.4,38.66,26.82
0.69,-0.18,0.94,36.72,-10.55,-18.02
0.62,-0.07,0.7,9.51,10.08,16.97
0.79,-0.22,0.93,-17.18,-20.19,13.49
0.73,-0.28,0.89,3.78,-24.84,5.29
0.85,-0.42,1.04,19.78,-14.6,-9.18
0.95,-0.53,1.21,61.67,-26.65,-46.9
0.92,-0.53,1.24,134.08,-35.37,-78.29
0.83,-0.37,1.08,172.97,-26.55,-102.29
0.67,-0.19,0.79,199.55,-22.63,-101.61
0.62,0.06,0.63,229.73,-56.65,-108.33
0.52,0.11,0.4,235.29,-71.86,-126.68
0.32,0.14,0.25,250.69,-109.44,-171.59
0.13,0.07,-0.08,250.69,-112.53,-189.45
-0.22,0.1,-0.73,250.69,-73.05,-135.83
-0.08,0.08,-0.75,236.8,-66.19,-95.27
-0.24,0.16,-1.45,186.42,-116.21,-68.45
-0.41,0.21,-1.18,95.87,-47.76,-126.84
-0.49,0.23,-1.05,71.87,-36.66,-76
-0.49,0.28,-1.32,66.99,-9.9,-61.46
-0.53,0.29,-1.2,39.07,-3.24,-14.42
-0.35,0.2,-1.17,21.67,6.6,5.68
-0.3,0.21,-1.07,0.05,-28.47,7.61
-0.28,0.19,-0.98,10.74,-0.43,3.23
-0.27,0.18,-0.95,0.19,-13.81,0.39
-0.28,0.15,-0.85,-1.72,2.27,1.71
-0.29,0.16,-0.89,-2.92,-20.02,2.52
-0.26,0.16,-0.85,-7.62,-0.95,3
-0.26,0.15,-0.87,5.66,-0.4,4.43
-0.28,0.16,-0.88,3.68,-9.76,0.63
-0.28,0.16,-0.88,5.81,-0.43,5.13
-0.27,0.16,-0.88,-4.66,-10.4,6.04
-0.26,0.15,-0.85,-6.98,-3.39,1.94
-0.42,-0.85,0.23,-7.51,-14.88,-1.69
-0.43,-0.85,0.23,-7.62,-9.35,0.13
-0.45,-0.84,0.23,-7.94,-12.83,0
-0.43,-0.84,0.26,-9.57,-14.71,-0.88
-0.45,-0.84,0.24,-3.97,-10.08,0.83
-0.45,-0.85,0.25,-8.32,-22.31,-1.91
-0.45,-0.85,0.24,-6.46,-20.09,-1.06
-0.49,-0.85,0.29,-2.45,-20.51,3.84
-0.79,-0.79,0.27,7.75,-109.27,26.29
-0.97,-0.74,0.29,-9.71,-175.44,82.45
-1.04,-0.75,0.48,31.74,-85.74,106.81
-1.1,-0.74,0.63,58.64,-91.65,134.06
-1.05,-0.73,0.68,68.27,-115.8,152.54
-0.98,-0.65,0.8,69.75,-72.63,171.77
-1.1,-0.53,0.77,60.58,-42.34,203.42
-0.66,-0.4,0.86,46.61,-17.2,199.03
-0.78,-0.19,1.08,16.46,62.85,214.37
-0.75,-0.19,1.26,51.7,100.31,212.04
-1.22,-0.14,1.01,11.22,141.53,250.92
-0.96,-0.14,0.81,71.1,60.47,242.29
-0.89,-0.23,0.31,28.31,104.1,245
-0.5,-0.03,0.02,49.62,9.5,250.92
-0.34,0.16,0.1,-4.62,88.54,250.92
0.04,0.23,0.06,47.1,146.34,250.92
0.38,0.14,0.21,-21.88,65.84,250.92
0.64,0.3,0.22,-53.13,42.5,237.94
0.8,0.2,0.15,-77.26,65.16,203.02
1.01,-0.01,0.36,-128.91,-0.11,194.51
1.07,-0.26,0.69,-120.71,30.08,184.48
1.27,-0.63,0.94,-118.6,-1.22,204.77
1.42,-0.41,1.07,-17.58,69.22,48.68
0.82,-0.22,0.72,7.93,6.52,-31.11
0.75,-0.14,0.62,10.03,-9.85,17.52
0.97,-0.18,0.67,0.87,-12.2,13.65
0.96,-0.28,0.81,-3.45,-8.56,1.94
1.06,-0.31,0.89,8.96,-27.46,-18.82
1.06,-0.4,0.86,18.61,-64.35,-23.31
1.18,-0.38,0.95,61.56,-5.14,-59.03
1.13,-0.41,0.96,116.69,-10.01,-105.56
1,-0.4,0.75,153.95,-14.24,-139
0.85,-0.17,0.68,216.87,-5.76,-165.97
0.72,-0.1,0.47,201.48,-52.76,-179.97
0.39,-0.01,0.29,250.69,-29.25,-238.36
0.04,0,-0.07,250.69,-120.43,-226.61
-0.11,-0.04,-0.75,250.69,20.61,-160.65
-0.17,0,-0.83,250.54,-26.42,-159.47
-0.33,0.29,-1.21,225.51,-29.17,-147.2
-0.64,0.48,-1.18,65.29,-43.4,-107.99
-0.32,0.36,-0.96,92.58,-39.07,-23.61
-0.34,0.36,-1.65,4.74,19.11,-47.99
-0.27,0.35,-1.06,37,-33.13,-16.56
-0.27,0.35,-1.15,38.21,0.21,1.47
-0.23,0.32,-1.06,15.51,-11.53,-0.13
-0.23,0.29,-1,-0.76,-10.33,1.71
-0.23,0.29,-0.98,1.99,-12.12,3.52
-0.19,0.27,-0.86,-4,0.6,1.61
-0.2,0.27,-0.91,-14.68,-3.4,3.17
-0.2,0.26,-0.83,-7.55,-8.07,3.19
-0.17,0.28,-0.92,-15.79,21.08,6.1
-0.15,0.29,-0.82,-17.42,8.56,13.9
-0.61,-0.67,0.31,0.85,-1.31,-4.95
-0.63,-0.68,0.31,-2.96,-6.24,-4.73
-0.63,-0.67,0.32,-4.43,-8.05,-0.82
-0.63,-0.67,0.33,-1.31,-6.86,-2.26
-0.63,-0.67,0.31,2.05,-4.21,-0.87
-0.63,-0.67,0.32,1.32,-2.26,2.63
-0.63,-0.68,0.29,0.43,-3.73,1.46
-0.7,-0.66,0.32,-5.02,-18.79,7.09
-0.87,-0.56,0.29,-15.56,-65.69,36.55
-1.11,-0.48,0.22,-44.6,-137.66,75.13
-1.33,-0.4,0.34,-4.38,-40.08,97.14
-1.39,-0.4,0.51,-27.46,-79.14,146.05
-1.33,-0.42,0.6,-5.39,-57.21,169.35
-1.21,-0.42,0.77,7.32,-3.26,174.41
-1.2,-0.4,0.64,-23.79,50.7,207.09
-1.18,-0.34,0.83,-22.91,65.16,199.89
-1.07,-0.32,0.68,-15.12,62.72,221.4
-1.13,-0.06,0.65,21.21,85.23,230.87
-1.06,0.04,0.36,28.44,103.39,250.92
-0.87,0.16,0.27,27.59,48.59,250.86
-0.61,0.3,0.15,51.05,19.7,217.92
-0.47,0.3,-0.24,44.22,154.97,239.55
-0.07,0.22,-0.21,7.98,21.87,231.16
0.24,0.19,-0.01,-37.59,120.37,230.25
0.43,0.21,-0.01,-52.1,227.76,235.63
0.64,0.17,0.28,-145.5,123.01,185.98
0.94,0.17,0.34,-140.55,65.93,130.71
1.18,0.01,0.71,-191.5,49.9,106.05
1.09,-0.21,1.12,-147.37,53.75,109.36
1.37,-0.53,1.82,-102.93,-9.49,115.75
0.91,-0.05,0.75,151.74,30.31,-46.94
0.62,0.4,0.21,6.51,-50.31,-10.81
0.83,0.21,0.6,-25.51,3.3,24.14
0.86,0,0.95,-14.88,-11.47,21.49
1.13,-0.14,1.02,42.35,-4.98,5.64
1.42,-0.29,1.34,64.4,-5.89,-33.32
1.12,-0.32,1.21,157.32,-17.54,-94.31
0.93,-0.14,1.03,213.25,-36.78,-143.42
0.49,0.07,0.47,250.69,-64.1,-155.36
0.23,0.17,0.19,250.69,-49.78,-144.64
0.02,0.25,-0.35,235.52,-56.81,-90.69
0.4,0.22,-0.25,213.34,-61.4,-55.94
0.29,0.07,-0.41,232.84,-101.8,-88.55
0.04,-0.02,-0.69,250.69,-31.75,-45.87
0.27,-0.33,-1.12,250.69,-84.37,-112.67
-0.32,-0.11,-1.51,140.87,-169.63,-167.55
-0.63,0.07,-1.28,119.89,-112.02,-110.58
-0.47,0.01,-1.55,43.97,-46.69,-3.51
-0.26,-0.06,-1.14,25.03,-22.46,-4.72
-0.24,-0.04,-1.19,22.02,-25.44,3.61
-0.27,-0.01,-1.1,-11.33,-10.05,-2.33
-0.32,0.01,-0.97,-4.4,-4.29,8.35
-0.26,0,-0.94,-0.78,-2.57,10.61
-0.23,-0.01,-0.89,-10.94,-16.73,6.19
-0.24,0,-0.85,-4.96,-10.95,3.13
-0.25,-0.01,-0.92,-0.74,0.24,2.01
-0.24,0,-0.88,-8.87,-4.63,4.48
-0.22,-0.01,-0.9,-3.6,-6.61,1.16
-0.22,0.02,-0.89,-7.34,-4.78,1.48
-0.24,0.03,-0.89,-3.95,-5.02,-0.62
-0.66,-0.64,0.26,-0.52,-6.64,-0.53
-0.66,-0.63,0.25,0.72,-2.32,-0.85
-0.67,-0.63,0.27,-3.39,-6.88,0.19
-0.69,-0.62,0.3,-3.14,-12.72,-0.63
-0.67,-0.63,0.25,-4.67,-13.47,-0.33
-0.68,-0.63,0.25,2,-1.58,0.77
-0.73,-0.61,0.3,-9.04,-19.76,-3.21
-0.81,-0.58,0.28,-17.93,-51.63,6.48
-1.03,-0.46,0.18,-37.02,-100.12,26.99
-1.26,-0.37,0.27,-50.6,-136.98,69.3
-1.4,-0.34,0.58,-31.5,-69.09,112.87
-1.37,-0.44,0.76,-1.45,-74.36,162.68
-1.19,-0.5,0.73,17.74,-84.02,178.84
-1.03,-0.43,0.84,0.18,-65.59,160.65
-0.98,-0.32,0.72,32.93,-18.72,191.06
-1.12,-0.27,0.71,-1.91,61.35,208.82
-0.97,-0.18,0.87,7.32,48.11,207.94
-1.04,-0.05,0.86,51.73,41.19,227.93
-0.91,0.04,0.67,76.79,34.85,235.83
-0.93,0.17,0.43,83.71,75.27,227.52
-0.56,0.23,0.1,52.88,77.3,250.92
-0.46,0.28,-0.05,81,140.68,250.92
0.01,0.22,-0.07,-7.16,104.55,250.92
0.14,0.18,0.01,-44.49,133.23,250.92
0.76,0.06,0.11,-104.53,111.18,237.86
0.93,0.01,0.25,-132.94,59.31,153.8
0.95,-0.11,0.57,-127.53,3,138.47
1.03,-0.3,0.88,-125.01,-6.54,178.06
1.4,-0.51,1.1,-64.69,1.63,119.36
1.28,-0.27,0.89,-12.04,6.37,-5.69
0.79,0,0.68,15.27,-8.69,-27.4
1.07,-0.09,0.78,23.59,23.65,0.11
1.22,-0.23,0.92,31.95,12.79,-34.36
0.99,-0.16,0.9,70.24,-3.68,-69.18
1.1,-0.24,0.96,51.37,-65.21,-59.21
1.13,-0.14,0.79,148.4,8.98,-143.86
0.67,0.11,0.37,143.89,4.89,-162.65
0.6,0.37,0.25,171.51,8.67,-146.36
0.42,0.44,0.32,150.2,-45.02,-170.19
0.34,0.42,0.09,199,-49.75,-172.9
0.13,0.34,-0.01,138.22,-87.72,-209.9
0.04,0.14,-0.05,180.96,-189.98,-249.35
-0.47,-0.13,-0.44,140.29,-94.4,-249.35
-1.26,0.35,-1.03,173.21,-13.18,-203.16
-1.3,0.5,-0.69,25.68,-50.53,-153.03
-1.34,0.48,-0.71,78.75,17.69,-58.62
-0.97,0.39,-0.89,39.16,12.79,-10.18
-0.86,0.38,-0.78,26.98,6.92,-9.81
-0.81,0.37,-0.74,-2.84,-1.11,-7.22
-0.75,0.34,-0.57,-2.85,12.98,5.08
-0.66,0.3,-0.52,10.73,5.85,12.87
-0.59,0.29,-0.59,-1.76,2.92,9.6
-0.57,0.29,-0.54,1.64,3.82,0.72
-0.61,0.3,-0.57,-8.23,-11.47,-1.15
-0.63,0.31,-0.58,-0.75,1.83,0.72
-0.62,0.32,-0.59,4.93,-1.36,-0.69
-0.63,0.32,-0.63,3.16,-1.79,0.68
-0.62,0.33,-0.62,-3.33,-4.65,3.35
-0.62,0.33,-0.58,-0.57,1.15,3.71
-0.62,0.33,-0.58,-3.59,-5.57,3.58
