AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.89,-0.7,0.48,87.61,63.86,118.47
-0.89,-0.65,0.38,79.05,-6.1,136.3
-0.91,-0.61,0.53,81.95,4.66,135.11
-1.03,-0.54,0.44,92.45,-37.45,140.74
-1.1,-0.47,0.54,86.31,0.36,148
-1.02,-0.31,0.51,69.09,-34.33,175.51
-0.9,-0.19,0.54,89.59,-20.37,158.48
-0.84,0.03,0.47,80.74,7.85,152.52
-0.76,0.12,0.48,64.34,1.34,144.48
-0.64,0.33,0.45,89.48,-24.49,150.77
-0.48,0.47,0.32,86.38,-32.12,141.77
-0.36,0.59,0.39,79.83,5.65,114.65
-0.25,0.65,0.22,87.14,-0.25,91.75
-0.26,0.73,0.12,64.9,8.5,92.72
-0.2,0.77,0,56.22,33.11,66.49
-0.11,0.81,-0.03,20.32,31.69,60.74
-0.07,0.88,-0.01,8.14,63.38,43.13
-0.07,0.94,0.03,8.73,53.08,48.39
0.06,0.94,0.02,0.51,1.53,75.9
0.14,0.94,-0.01,19.28,48.2,53.03
0.24,0.94,-0.09,20.78,-3.04,57.19
0.34,0.9,-0.15,15.29,39.99,24.06
0.3,0.92,-0.2,-0.58,7.24,0.53
0.26,0.96,-0.15,-17.32,24.62,-0.61
0.25,0.98,0.01,-17.39,1.03,-3.18
0.19,1.02,0.01,-7.7,-5.6,-7.77
0.19,1.02,-0.06,-5.91,4.02,-7.61
0.11,1.02,-0.02,0.14,1.59,-4.05
0.21,0.99,-0.02,-3.55,7.81,-5.16
0.15,1,0.02,-1.4,-4.9,-6.58
0.19,0.99,-0.04,-1.13,4.12,-5.69
0.12,0.99,-0.04,4.64,19.31,-11.68
0.15,1,-0.04,-5,-3.92,-3.55
0.14,0.99,0.01,2.16,21.28,-7.29
0.14,1,-0.03,-0.45,-16.78,-0.02
0.11,1,-0.03,-1.94,-2.3,-0.22
0.15,1,-0.02,-3.26,-9.79,0.34
0.12,1,-0.04,-3.1,-10.6,0.7
0.15,1,-0.03,-2.26,-2.15,-0.9
0.13,0.99,-0.01,-1.91,-5.03,1.87
0.14,1,-0.02,-0.52,-3.78,-1.6
0.13,1.01,-0.03,-2.17,-5.83,-0.8
0.14,1,-0.04,0.9,-6.85,0.58
0.14,0.99,-0.04,-0.91,-4.56,1.6
0.15,0.99,-0.02,-0.86,-5.77,0.59
0.14,1,0,-2.7,-5.98,-1.06
0.13,1,-0.04,-5.13,-8.83,0.13
0.13,1.01,0,-2.5,-2.73,0.84
0.14,1,-0.01,-0.39,-4.51,0.07
0.15,1,-0.01,-0.93,-9.28,1.22
-0.44,-0.87,0.15,-0.33,-12.52,-1.75
-0.46,-0.86,0.16,0.45,3.61,-4.19
-0.46,-0.85,0.17,-1.88,-4.51,5.28
-0.44,-0.86,0.17,-2.49,-2.15,5.84
-0.45,-0.85,0.18,-2.48,-5.03,3.03
-0.47,-0.83,0.17,2.49,-0.38,11.97
-0.5,-0.84,0.19,7.11,-7.22,9.55
-0.7,-0.78,0.24,14.07,-14.48,52.76
-0.85,-0.72,0.32,19.41,-45.74,87.38
-0.81,-0.7,0.33,35.38,-52.27,116.01
-0.78,-0.59,0.41,46.12,-31.02,95.13
-0.79,-0.58,0.54,57.73,-24.43,87.07
-0.94,-0.51,0.55,90.04,0.87,90.66
-0.95,-0.5,0.58,98.84,-12.05,101.97
-1.03,-0.4,0.56,100.38,-14.95,116.1
-1.01,-0.31,0.57,97.76,-17.11,127.64
-0.99,-0.16,0.58,91.16,-20.48,137.52
-0.91,-0.05,0.5,94.87,3.1,123.93
-0.89,0.09,0.49,69.04,-6.31,133.79
-0.79,0.21,0.47,82.64,11.44,118.48
-0.66,0.35,0.42,61.9,-30.21,130.56
-0.58,0.46,0.36,60.7,4.88,101.71
-0.38,0.54,0.31,49.29,-9.44,114.37
-0.36,0.65,0.33,53.76,-13.53,114.19
-0.23,0.7,0.26,62.83,-8.74,88.32
-0.18,0.74,0.13,58.01,-15.02,89.15
-0.06,0.83,0.1,38.67,9.74,73.08
-0.09,0.88,0.11,40.65,38.61,66.03
0.03,0.91,0.06,31.16,20.66,66.45
0.06,0.92,0.02,31.93,47.45,61.37
0.19,0.94,-0.04,23.73,49.5,65.64
0.32,0.93,-0.07,19.28,33.42,44.52
0.35,0.93,-0.17,23.18,39.1,14.26
0.33,0.94,-0.15,-3.84,9.47,10.69
0.29,0.98,-0.07,-4.15,21.43,-1.06
0.29,1,-0.02,-8.1,-11.34,-1.59
0.23,0.98,-0.09,4.14,-3.65,-8.03
0.16,1.02,-0.04,-10.77,4.76,-2.61
0.2,1,0.01,-2.78,-5.85,-1.1
0.2,1.01,-0.02,3.2,-4.66,-1.13
0.2,0.99,-0.01,7.13,-8.76,-3.61
0.19,0.99,-0.05,6.65,-1.16,-6.95
0.17,0.97,-0.1,2.85,-17.46,-7.48
0.17,0.98,-0.09,-2.75,3.78,-2.87
0.18,0.98,-0.06,-4.97,-2.69,-2.39
0.18,0.99,-0.06,-1.97,-2.14,-1.72
0.2,1.01,-0.06,-2.64,3.07,-2.03
0.17,1,-0.04,-2.37,-0.99,-2.53
0.17,0.99,-0.07,-1.99,-4.06,-5.39
0.15,1,-0.04,-3.34,-3.52,-4.84
0.16,1,-0.04,1.86,5.34,-3.04
0.17,1,-0.06,-3.04,-10.17,0.25
0.16,1,-0.05,-1.2,-2.24,-3.43
0.15,1,-0.04,-1.2,-3,-0.3
0.15,1,-0.05,-0.97,-2.99,-0.16
0.16,0.99,-0.05,-0.97,-2.99,-0.74
0.16,1,-0.06,-2.22,-4.54,0.81
0.15,1.01,-0.03,-1.99,-3.18,-0.87
0.15,1,-0.05,0.12,-4.95,-0.84
0.17,1,-0.05,-1.52,-5.47,-0.97
-0.4,-0.9,0.25,-0.83,-0.21,5.95
-0.37,-0.88,0.22,2.03,-2.21,19.71
-0.31,-0.89,0.24,-1.62,-11.1,3.64
-0.4,-0.89,0.23,-1.88,4.05,6.9
-0.31,-0.92,0.25,-2.53,-2.45,8.12
-0.35,-0.89,0.25,2.06,12.33,-1.71
-0.49,-0.86,0.28,8.62,16.96,0.95
-0.68,-0.84,0.27,9.54,3.1,40.84
-0.78,-0.83,0.33,23.78,-36.6,88.32
-0.81,-0.84,0.44,41.39,-32,118.62
-0.88,-0.8,0.52,80.22,-10.53,129.71
-0.92,-0.76,0.6,90.25,-46.76,165.74
-0.93,-0.68,0.66,102.05,-56.42,170.58
-0.88,-0.51,0.65,105,-38.25,162.77
-0.66,-0.35,0.56,95.35,-9.97,124.94
-0.66,-0.24,0.56,80.77,120.59,41.74
-0.84,-0.14,0.57,63.02,-22.43,104.36
-0.78,0,0.44,95.71,21.5,109.46
-0.79,0.16,0.43,71.11,-33.81,131.1
-0.71,0.32,0.35,67.32,-30.23,123.97
-0.57,0.45,0.34,67.97,-24.34,128.23
-0.52,0.54,0.32,59.3,-41.42,125
-0.37,0.64,0.33,60.35,-20.81,118.99
-0.22,0.74,0.2,57.15,-20.52,107.17
-0.2,0.8,0.24,38.33,8.68,73.42
-0.13,0.85,0.25,44.75,59.92,55.91
-0.19,0.89,0.17,35.05,28.01,55.84
-0.01,0.91,0.13,34.78,43.61,59.5
0.03,0.96,0.1,30.32,23.95,60.29
0.18,0.97,0.06,31.67,16.66,58.11
0.2,0.95,-0.01,33.91,-23.17,43.18
0.25,0.95,-0.15,24.65,-7.32,24.59
0.22,0.98,-0.12,2.73,-1.82,6.75
0.18,0.99,-0.08,-4.93,14.24,-6.06
0.15,1,-0.02,-4.67,3.39,-2.94
0.11,1.02,-0.01,2.64,3.66,-1.74
0.13,0.99,-0.04,1.25,-7.92,2.21
0.1,1.01,-0.02,-4.97,8.43,-1.82
0.12,1.02,0.02,-7.07,0.31,-2.16
0.11,1,-0.03,-0.37,7.18,-3
0.1,0.99,-0.01,-1.9,-1.08,-2.79
0.12,1,-0.03,-2.68,-1.27,-0.9
0.1,1.01,-0.02,-8.38,-0.97,0.58
0.12,1,0,-4.43,-2.82,2.31
0.12,0.99,-0.02,-3.37,2.67,0.94
0.11,1,0.01,-6.5,-0.32,-0.29
0.11,1,0,-1.09,-1.7,-1.03
0.12,1,-0.01,-3.6,1.21,-1.36
0.1,1,0.02,-0.56,0.47,-2.15
0.11,1.01,0.01,-4.2,-1.61,-0.38
0.11,1.01,0,-2.17,-5.41,-0.41
0.11,1,0,-2.6,-0.58,-1.3
0.11,1,0.02,-4.65,-3.69,0.81
0.1,1.01,0.04,-0.94,-1.36,-0.75
0.12,1,0.01,-1.55,-2.46,-1.81
0.1,1,0.02,-1.33,-3.4,-1.03
0.11,1.01,0.01,-4.39,-4.18,-0.48
0.09,1.01,0.04,-0.04,-7.72,0.52
0.1,1,0.01,0.11,-3.02,-0.33
0.1,1,0.02,-1.59,-2.95,0.42
-0.32,-0.9,0.28,6.19,6.83,2.33
-0.33,-0.9,0.28,2.38,7.88,6.07
-0.34,-0.9,0.27,9.77,-8.18,17.09
-0.34,-0.9,0.23,8.8,0.89,17.2
-0.31,-0.89,0.28,2.73,-1.05,10.77
-0.34,-0.9,0.31,8.16,-1.02,5.15
-0.48,-0.87,0.36,11.58,-7.82,18.4
-0.66,-0.81,0.38,28.78,-6.42,55.4
-0.69,-0.81,0.47,33.15,-38.97,92.61
-0.73,-0.76,0.57,54.06,-29.52,107.49
-0.64,-0.73,0.58,89.96,18.89,98.52
-0.69,-0.64,0.53,82.25,5.73,89.38
-0.76,-0.6,0.56,79.91,3.39,91.31
-0.87,-0.47,0.63,67.56,-23.65,116.83
-0.86,-0.37,0.64,72.74,-28.9,125.28
-0.91,-0.24,0.72,77.74,-13.07,126.11
-0.82,-0.15,0.67,84.92,-8.85,113.6
-0.83,-0.01,0.67,75.54,-19.75,129.04
-0.76,0.06,0.68,86.88,24.37,119.02
-0.66,0.24,0.61,89.18,-51.96,123.11
-0.65,0.4,0.56,87.52,3.42,92.42
-0.59,0.49,0.45,77.01,-43.37,106.75
-0.46,0.6,0.37,76.5,-12.25,93.23
-0.32,0.65,0.33,63.69,-18.82,96.44
-0.28,0.71,0.34,52.93,11.55,69.11
-0.19,0.77,0.33,62.14,29.06,72.68
-0.19,0.8,0.24,56.68,32.51,55.51
-0.15,0.85,0.16,52.71,6.79,63.34
-0.01,0.87,0.08,47.11,28.98,55.23
0,0.89,0.02,42.38,39.4,45.45
0.04,0.92,0.03,34.71,37.97,40.35
0.1,0.97,0.01,24.15,9.72,42.35
0.18,0.94,-0.04,25.01,1.18,41.83
0.23,0.95,-0.14,21.8,1.91,23.28
0.24,0.97,-0.15,-1.15,-8.1,11.79
0.25,0.99,-0.15,-11.51,16.49,0.57
0.2,1,-0.02,-15.15,5.22,-2.23
0.16,1.02,-0.01,-4.94,3.92,-7.69
0.1,1.02,-0.04,-0.71,-7.49,0.32
0.14,0.99,-0.05,-3.23,1.21,-3.1
0.12,1,-0.01,-6.18,-7.6,-0.41
0.12,1,-0.01,-0.11,-1.37,-5.83
0.09,1,-0.01,-1.43,-6.85,-1.05
0.12,1,-0.04,-0.2,-2.16,-0.74
0.12,1,-0.03,-0.26,-3.7,-0.53
0.12,1,-0.02,-2.98,-6.98,-1.47
0.09,1.01,-0.01,-0.82,-6.79,-0.11
0.12,0.99,-0.03,0.09,-6.54,0.16
0.13,1,-0.04,-0.46,-2.76,0.45
0.12,1,-0.03,-2.27,-2.21,-0.43
0.12,1,-0.01,-1.71,-1.18,-1.23
0.1,1,-0.02,-1.26,-5.86,0.16
0.12,1,-0.04,-3.59,-1.5,0.03
0.11,1,-0.02,-2.34,-5.34,-1.21
0.12,1.01,-0.02,-2.2,-3.33,-0.86
0.12,0.99,-0.02,-2.72,-3.41,-1.02
0.12,1,0,-3.61,0.15,-0.97
0.11,1,-0.01,-1.46,-9.3,-0.76
0.1,1,-0.02,-0.65,-1.92,-2.24
0.11,1.01,-0.02,-1.09,-7.4,0.18
